2010010819;-0;47.294333;-3.218333
2010010822;22;48.444167;-4.412000
2010010901;10;48.716833;2.384333
2010010904;15;48.549500;7.640333
2010010907;17;50.570000;3.097500
2010010910;3;48.581000;5.959833
2010010913;4;43.909833;-0.500167
2010010916;3;44.565667;6.502333
2010010919;13;48.581000;5.959833
2010010922;11;4.822333;-52.365333
2010011001;13;48.716833;2.384333
2010011004;1;48.445500;0.110167
2010011007;2;48.825833;-3.473167
2010011010;5;48.444167;-4.412000
2010011013;1;45.074500;3.764000
2010011016;20;49.383000;1.181667
2010011019;21;48.825833;-3.473167
2010011022;12;48.068833;-1.734000
2010011101;0;48.068833;-1.734000
2010011104;1;43.577000;3.963167
2010011107;4;47.059167;2.359833
2010011110;9;49.383000;1.181667
2010011113;16;41.918000;8.792667
2010011116;18;49.383000;1.181667
2010011119;1;48.324667;4.020000
2010011122;17;48.445500;0.110167
2010011201;19;50.136000;1.834000
2010011204;1;48.444167;-4.412000
2010011207;9;44.745000;1.396667
2010011210;-1;44.565667;6.502333
2010011213;16;-49.352333;70.243333
2010011216;14;48.825833;-3.473167
2010011219;6;45.861167;1.175000
2010011222;8;-22.344167;40.340667
2010011301;-1;45.861167;1.175000
2010011304;1;48.581000;5.959833
2010011307;16;50.570000;3.097500
2010011310;4;49.180000;-0.456167
2010011313;14;-49.352333;70.243333
2010011316;9;47.150000;-1.608833
2010011319;7;48.716833;2.384333
2010011322;2;48.549500;7.640333
2010011401;3;44.565667;6.502333
2010011404;6;-12.805500;45.282833
2010011407;14;50.136000;1.834000
2010011410;5;47.614333;7.510000
2010011413;17;43.437667;5.216000
2010011416;12;43.621000;1.378833
2010011419;14;47.059167;2.359833
2010011422;6;14.774500;-60.875333
2010011501;22;-20.892500;55.528667
2010011504;1;47.444500;0.727333
2010011507;14;49.725167;-1.939833
2010011510;6;49.180000;-0.456167
2010011513;4;48.716833;2.384333
2010011516;19;50.570000;3.097500
2010011519;7;42.737167;2.872833
2010011522;16;48.444167;-4.412000
2010011601;17;49.383000;1.181667
2010011604;5;45.786833;3.149333
2010011607;24;48.581000;5.959833
2010011610;10;47.294333;-3.218333
2010011613;22;48.444167;-4.412000
2010011616;9;49.180000;-0.456167
2010011619;7;43.079333;5.940833
2010011622;7;48.068833;-1.734000
2010011701;17;46.046833;-1.411500
2010011704;7;48.716833;2.384333
2010011707;7;14.774500;-60.875333
2010011710;7;48.581000;5.959833
2010011713;20;43.079333;5.940833
2010011716;11;45.074500;3.764000
2010011719;11;45.726500;5.077833
2010011722;5;48.581000;5.959833
2010011801;20;43.005333;1.106833
2010011804;14;48.324667;4.020000
2010011807;7;48.324667;4.020000
2010011810;1;14.595333;-60.995667
2010011813;20;45.786833;3.149333
2010011816;9;44.565667;6.502333
2010011819;19;50.136000;1.834000
2010011822;6;-11.582667;47.289667
2010011901;5;48.825833;-3.473167
2010011904;17;47.150000;-1.608833
2010011907;13;-11.582667;47.289667
2010011910;22;50.136000;1.834000
2010011913;24;44.581167;4.733000
2010011916;12;16.264000;-61.516333
2010011919;18;-12.805500;45.282833
2010011922;9;47.150000;-1.608833
2010012001;16;43.005333;1.106833
2010012004;6;48.444167;-4.412000
2010012007;5;46.046833;-1.411500
2010012010;7;-20.892500;55.528667
2010012013;3;49.383000;1.181667
2010012016;14;43.909833;-0.500167
2010012019;24;48.445500;0.110167
2010012022;9;43.909833;-0.500167
2010012101;8;48.445500;0.110167
2010012104;6;48.549500;7.640333
2010012107;5;45.074500;3.764000
2010012110;10;48.444167;-4.412000
2010012113;7;45.726500;5.077833
2010012116;8;44.118500;3.019500
2010012119;18;48.581000;5.959833
2010012122;15;-37.795167;77.569167
2010012201;15;-12.805500;45.282833
2010012204;10;47.059167;2.359833
2010012207;16;-22.344167;40.340667
2010012210;11;48.445500;0.110167
2010012213;22;46.766333;-56.179167
2010012216;6;47.294333;-3.218333
2010012219;20;46.766333;-56.179167
2010012222;9;44.565667;6.502333
2010012301;15;50.136000;1.834000
2010012304;14;48.825833;-3.473167
2010012307;1;47.267833;5.088333
2010012310;5;50.136000;1.834000
2010012313;15;47.444500;0.727333
2010012316;21;47.294333;-3.218333
2010012319;6;47.444500;0.727333
2010012322;16;43.577000;3.963167
2010012401;3;44.565667;6.502333
2010012404;8;49.725167;-1.939833
2010012407;7;-20.892500;55.528667
2010012410;5;49.725167;-1.939833
2010012413;7;45.861167;1.175000
2010012416;27;48.825833;-3.473167
2010012419;7;45.786833;3.149333
2010012422;5;49.725167;-1.939833
2010012501;10;47.444500;0.727333
2010012504;5;50.570000;3.097500
2010012507;20;50.136000;1.834000
2010012510;22;43.621000;1.378833
2010012513;18;48.068833;-1.734000
2010012516;13;43.648833;7.209000
2010012519;10;48.068833;-1.734000
2010012522;6;48.068833;-1.734000
2010012601;3;44.830667;-0.691333
2010012604;11;47.614333;7.510000
2010012607;4;43.188000;0.000000
2010012610;15;47.294333;-3.218333
2010012613;7;50.136000;1.834000
2010012616;18;44.581167;4.733000
2010012619;8;45.726500;5.077833
2010012622;15;44.581167;4.733000
2010012701;5;45.074500;3.764000
2010012704;20;48.716833;2.384333
2010012707;10;50.570000;3.097500
2010012710;10;48.716833;2.384333
2010012713;12;45.861167;1.175000
2010012716;20;50.570000;3.097500
2010012719;20;-66.663167;140.001000
2010012722;20;-20.892500;55.528667
2010012801;11;50.136000;1.834000
2010012804;1;48.445500;0.110167
2010012807;6;48.068833;-1.734000
2010012810;17;47.267833;5.088333
2010012813;11;49.725167;-1.939833
2010012816;18;47.444500;0.727333
2010012819;19;48.549500;7.640333
2010012822;7;43.079333;5.940833
2010012901;9;45.861167;1.175000
2010012904;10;47.444500;0.727333
2010012907;21;43.437667;5.216000
2010012910;8;46.046833;-1.411500
2010012913;17;45.786833;3.149333
2010012916;6;50.136000;1.834000
2010012919;6;48.444167;-4.412000
2010012922;8;14.774500;-60.875333
2010013001;14;45.726500;5.077833
2010013004;18;48.825833;-3.473167
2010013007;3;49.180000;-0.456167
2010013010;3;50.570000;3.097500
2010013013;7;43.621000;1.378833
2010013016;20;43.621000;1.378833
2010013019;16;48.549500;7.640333
2010013022;21;45.074500;3.764000
2010013101;14;47.294333;-3.218333
2010013104;6;14.595333;-60.995667
2010013107;21;48.068833;-1.734000
2010013110;17;48.445500;0.110167
2010013113;22;48.445500;0.110167
2010013116;1;45.726500;5.077833
2010013119;5;48.581000;5.959833
2010013122;2;46.046833;-1.411500
2010020101;-3;48.581000;5.959833
2010020104;20;44.118500;3.019500
2010020107;-4;44.745000;1.396667
2010020110;16;48.825833;-3.473167
2010020113;16;-37.795167;77.569167
2010020116;20;50.570000;3.097500
2010020119;4;48.324667;4.020000
2010020122;-1;42.540667;9.485167
2010020201;15;48.444167;-4.412000
2010020204;13;48.445500;0.110167
2010020207;2;48.825833;-3.473167
2010020210;20;50.136000;1.834000
2010020213;26;48.549500;7.640333
2010020216;2;49.383000;1.181667
2010020219;17;47.267833;5.088333
2010020222;4;48.444167;-4.412000
2010020301;8;43.437667;5.216000
2010020304;8;46.046833;-1.411500
2010020307;1;45.861167;1.175000
2010020310;7;48.716833;2.384333
2010020313;9;43.621000;1.378833
2010020316;10;44.118500;3.019500
2010020319;14;45.726500;5.077833
2010020322;16;45.074500;3.764000
2010020401;5;3.640167;-54.028333
2010020404;4;44.118500;3.019500
2010020407;23;-20.892500;55.528667
2010020410;7;45.861167;1.175000
2010020413;11;-11.582667;47.289667
2010020416;10;49.383000;1.181667
2010020419;13;49.383000;1.181667
2010020422;11;48.825833;-3.473167
2010020501;11;43.909833;-0.500167
2010020504;7;49.180000;-0.456167
2010020507;18;41.918000;8.792667
2010020510;9;47.150000;-1.608833
2010020513;18;-22.344167;40.340667
2010020516;12;14.595333;-60.995667
2010020519;19;48.444167;-4.412000
2010020522;20;48.581000;5.959833
2010020601;4;50.570000;3.097500
2010020604;14;-15.887667;54.520667
2010020607;11;44.581167;4.733000
2010020610;7;14.595333;-60.995667
2010020613;10;50.136000;1.834000
2010020616;8;46.046833;-1.411500
2010020619;9;45.074500;3.764000
2010020622;17;50.136000;1.834000
2010020701;8;14.774500;-60.875333
2010020704;10;48.324667;4.020000
2010020707;18;48.549500;7.640333
2010020710;2;45.074500;3.764000
2010020713;10;43.079333;5.940833
2010020716;19;48.549500;7.640333
2010020719;8;44.830667;-0.691333
2010020722;2;47.614333;7.510000
2010020801;11;45.861167;1.175000
2010020804;4;48.716833;2.384333
2010020807;3;47.059167;2.359833
2010020810;20;43.577000;3.963167
2010020813;18;-20.892500;55.528667
2010020816;19;14.595333;-60.995667
2010020819;7;46.593833;0.314333
2010020822;5;50.570000;3.097500
2010020901;11;46.766333;-56.179167
2010020904;7;44.745000;1.396667
2010020907;4;45.726500;5.077833
2010020910;-0;48.324667;4.020000
2010020913;16;47.150000;-1.608833
2010020916;7;47.444500;0.727333
2010020919;11;50.136000;1.834000
2010020922;2;42.737167;2.872833
2010021001;21;49.180000;-0.456167
2010021004;19;48.549500;7.640333
2010021007;6;47.614333;7.510000
2010021010;1;47.267833;5.088333
2010021013;-1;48.825833;-3.473167
2010021016;1;48.444167;-4.412000
2010021019;4;48.444167;-4.412000
2010021022;2;45.861167;1.175000
2010021101;1;43.079333;5.940833
2010021104;-2;50.136000;1.834000
2010021107;-5;48.324667;4.020000
2010021110;-1;-20.892500;55.528667
2010021113;13;-46.432500;51.856667
2010021116;-0;50.136000;1.834000
2010021119;4;44.118500;3.019500
2010021122;1;48.324667;4.020000
2010021201;12;49.383000;1.181667
2010021204;4;48.825833;-3.473167
2010021207;0;43.005333;1.106833
2010021210;16;48.581000;5.959833
2010021213;6;49.180000;-0.456167
2010021216;6;42.737167;2.872833
2010021219;1;44.745000;1.396667
2010021222;16;-46.432500;51.856667
2010021301;0;48.068833;-1.734000
2010021304;16;47.150000;-1.608833
2010021307;1;5.485500;-54.031667
2010021310;-3;48.068833;-1.734000
2010021313;22;-11.582667;47.289667
2010021316;17;48.068833;-1.734000
2010021319;11;47.059167;2.359833
2010021322;-1;50.136000;1.834000
2010021401;5;45.726500;5.077833
2010021404;17;48.825833;-3.473167
2010021407;17;44.581167;4.733000
2010021410;9;45.861167;1.175000
2010021413;18;50.136000;1.834000
2010021416;26;49.180000;-0.456167
2010021419;2;46.593833;0.314333
2010021422;16;43.621000;1.378833
2010021501;11;49.180000;-0.456167
2010021504;-1;50.570000;3.097500
2010021507;13;48.444167;-4.412000
2010021510;3;48.444167;-4.412000
2010021513;18;-20.892500;55.528667
2010021516;18;48.444167;-4.412000
2010021519;6;45.786833;3.149333
2010021522;1;43.577000;3.963167
2010021601;8;43.621000;1.378833
2010021604;19;43.648833;7.209000
2010021607;11;48.825833;-3.473167
2010021610;1;50.570000;3.097500
2010021613;21;47.059167;2.359833
2010021616;4;48.068833;-1.734000
2010021619;13;50.136000;1.834000
2010021622;15;45.074500;3.764000
2010021701;15;49.180000;-0.456167
2010021704;6;3.640167;-54.028333
2010021707;6;49.725167;-1.939833
2010021710;5;44.830667;-0.691333
2010021713;18;48.068833;-1.734000
2010021716;19;-11.582667;47.289667
2010021719;7;50.570000;3.097500
2010021722;18;49.180000;-0.456167
2010021801;10;44.830667;-0.691333
2010021804;7;14.595333;-60.995667
2010021807;7;-17.054667;42.712000
2010021810;5;50.570000;3.097500
2010021813;18;-12.805500;45.282833
2010021816;16;-11.582667;47.289667
2010021819;8;47.150000;-1.608833
2010021822;2;47.267833;5.088333
2010021901;11;50.136000;1.834000
2010021904;4;50.570000;3.097500
2010021907;5;48.825833;-3.473167
2010021910;7;49.725167;-1.939833
2010021913;9;48.581000;5.959833
2010021916;22;47.294333;-3.218333
2010021919;17;44.581167;4.733000
2010021922;3;5.485500;-54.031667
2010022001;1;47.150000;-1.608833
2010022004;14;48.068833;-1.734000
2010022007;7;46.593833;0.314333
2010022010;2;47.267833;5.088333
2010022013;10;49.725167;-1.939833
2010022016;13;47.614333;7.510000
2010022019;12;50.570000;3.097500
2010022022;18;48.825833;-3.473167
2010022101;2;49.383000;1.181667
2010022104;6;50.570000;3.097500
2010022107;24;48.716833;2.384333
2010022110;11;48.825833;-3.473167
2010022113;14;48.445500;0.110167
2010022116;8;-11.582667;47.289667
2010022119;8;45.786833;3.149333
2010022122;23;3.890667;-51.804667
2010022201;18;43.909833;-0.500167
2010022204;7;48.445500;0.110167
2010022207;3;43.005333;1.106833
2010022210;10;48.445500;0.110167
2010022213;12;-20.892500;55.528667
2010022216;24;50.136000;1.834000
2010022219;21;43.909833;-0.500167
2010022222;20;48.445500;0.110167
2010022301;9;48.068833;-1.734000
2010022304;18;47.444500;0.727333
2010022307;25;-15.887667;54.520667
2010022310;10;47.294333;-3.218333
2010022313;16;48.445500;0.110167
2010022316;19;47.150000;-1.608833
2010022319;10;48.581000;5.959833
2010022322;8;48.549500;7.640333
2010022401;11;44.581167;4.733000
2010022404;11;46.046833;-1.411500
2010022407;20;49.180000;-0.456167
2010022410;12;43.621000;1.378833
2010022413;14;-22.344167;40.340667
2010022416;11;49.180000;-0.456167
2010022419;10;47.294333;-3.218333
2010022422;9;47.150000;-1.608833
2010022501;17;43.437667;5.216000
2010022504;8;-46.432500;51.856667
2010022507;8;-17.054667;42.712000
2010022510;11;48.445500;0.110167
2010022513;20;48.068833;-1.734000
2010022516;13;50.570000;3.097500
2010022519;21;48.825833;-3.473167
2010022522;21;42.540667;9.485167
2010022601;8;-22.344167;40.340667
2010022604;3;-12.805500;45.282833
2010022607;4;-12.805500;45.282833
2010022610;12;49.725167;-1.939833
2010022613;17;49.180000;-0.456167
2010022616;14;49.180000;-0.456167
2010022619;26;46.766333;-56.179167
2010022622;6;44.581167;4.733000
2010022701;4;45.726500;5.077833
2010022704;14;-46.432500;51.856667
2010022707;9;49.383000;1.181667
2010022710;19;48.068833;-1.734000
2010022713;16;49.180000;-0.456167
2010022716;15;50.570000;3.097500
2010022719;8;45.786833;3.149333
2010022722;20;42.540667;9.485167
2010022801;21;-15.887667;54.520667
2010022804;13;47.614333;7.510000
2010022807;14;44.830667;-0.691333
2010022810;9;47.294333;-3.218333
2010022813;27;48.068833;-1.734000
2010022816;18;47.444500;0.727333
2010022819;11;45.861167;1.175000
2010022822;11;-37.795167;77.569167
2010030101;8;48.716833;2.384333
2010030104;19;49.180000;-0.456167
2010030107;15;49.383000;1.181667
2010030110;20;47.059167;2.359833
2010030113;15;44.581167;4.733000
2010030116;21;47.150000;-1.608833
2010030119;14;47.294333;-3.218333
2010030122;15;50.136000;1.834000
2010030201;8;-12.805500;45.282833
2010030204;5;49.180000;-0.456167
2010030207;6;43.188000;0.000000
2010030210;8;43.648833;7.209000
2010030213;20;47.444500;0.727333
2010030216;13;43.005333;1.106833
2010030219;7;50.136000;1.834000
2010030222;21;46.046833;-1.411500
2010030301;18;45.074500;3.764000
2010030304;6;48.068833;-1.734000
2010030307;18;48.825833;-3.473167
2010030310;8;48.825833;-3.473167
2010030313;10;49.383000;1.181667
2010030316;14;48.825833;-3.473167
2010030319;10;48.716833;2.384333
2010030322;11;48.445500;0.110167
2010030401;5;43.648833;7.209000
2010030404;3;47.444500;0.727333
2010030407;12;43.648833;7.209000
2010030410;5;46.046833;-1.411500
2010030413;19;48.716833;2.384333
2010030416;12;44.745000;1.396667
2010030419;7;48.581000;5.959833
2010030422;23;43.188000;0.000000
2010030501;13;49.725167;-1.939833
2010030504;1;41.918000;8.792667
2010030507;1;48.068833;-1.734000
2010030510;7;47.294333;-3.218333
2010030513;20;44.565667;6.502333
2010030516;20;46.593833;0.314333
2010030519;18;3.890667;-51.804667
2010030522;8;45.786833;3.149333
2010030601;7;46.593833;0.314333
2010030604;6;48.068833;-1.734000
2010030607;4;50.136000;1.834000
2010030610;8;41.918000;8.792667
2010030613;6;48.068833;-1.734000
2010030616;20;49.725167;-1.939833
2010030619;23;14.595333;-60.995667
2010030622;3;48.549500;7.640333
2010030701;7;-12.805500;45.282833
2010030704;6;45.786833;3.149333
2010030707;10;46.046833;-1.411500
2010030710;7;47.267833;5.088333
2010030713;12;48.324667;4.020000
2010030716;7;48.445500;0.110167
2010030719;5;41.918000;8.792667
2010030722;3;49.725167;-1.939833
2010030801;2;48.825833;-3.473167
2010030804;16;48.445500;0.110167
2010030807;13;50.136000;1.834000
2010030810;3;45.074500;3.764000
2010030813;12;48.445500;0.110167
2010030816;0;48.445500;0.110167
2010030819;6;46.766333;-56.179167
2010030822;4;47.444500;0.727333
2010030901;16;46.046833;-1.411500
2010030904;-1;50.136000;1.834000
2010030907;3;-49.352333;70.243333
2010030910;2;45.074500;3.764000
2010030913;11;5.485500;-54.031667
2010030916;27;43.909833;-0.500167
2010030919;-1;48.068833;-1.734000
2010030922;14;48.716833;2.384333
2010031001;15;47.059167;2.359833
2010031004;20;48.445500;0.110167
2010031007;-1;-46.432500;51.856667
2010031010;14;47.614333;7.510000
2010031013;17;-17.054667;42.712000
2010031016;18;46.046833;-1.411500
2010031019;19;50.136000;1.834000
2010031022;15;46.766333;-56.179167
2010031101;15;44.565667;6.502333
2010031104;1;46.593833;0.314333
2010031107;2;45.074500;3.764000
2010031110;16;44.581167;4.733000
2010031113;20;-46.432500;51.856667
2010031116;-3;42.540667;9.485167
2010031119;3;48.549500;7.640333
2010031122;5;-11.582667;47.289667
2010031201;2;48.825833;-3.473167
2010031204;11;48.549500;7.640333
2010031207;16;48.581000;5.959833
2010031210;3;47.059167;2.359833
2010031213;18;48.324667;4.020000
2010031216;18;45.726500;5.077833
2010031219;9;43.437667;5.216000
2010031222;15;48.445500;0.110167
2010031301;2;46.593833;0.314333
2010031304;5;50.570000;3.097500
2010031307;2;43.909833;-0.500167
2010031310;4;50.570000;3.097500
2010031313;8;48.445500;0.110167
2010031316;13;48.068833;-1.734000
2010031319;25;47.614333;7.510000
2010031322;2;44.830667;-0.691333
2010031401;14;48.444167;-4.412000
2010031404;10;47.614333;7.510000
2010031407;17;48.716833;2.384333
2010031410;18;5.485500;-54.031667
2010031413;14;43.909833;-0.500167
2010031416;21;47.267833;5.088333
2010031419;12;48.825833;-3.473167
2010031422;16;44.745000;1.396667
2010031501;23;48.068833;-1.734000
2010031504;13;48.068833;-1.734000
2010031507;15;44.118500;3.019500
2010031510;19;47.614333;7.510000
2010031513;9;45.074500;3.764000
2010031516;11;50.136000;1.834000
2010031519;14;50.570000;3.097500
2010031522;6;16.264000;-61.516333
2010031601;8;42.737167;2.872833
2010031604;9;-11.582667;47.289667
2010031607;7;43.577000;3.963167
2010031610;18;48.581000;5.959833
2010031613;15;49.383000;1.181667
2010031616;18;48.549500;7.640333
2010031619;23;43.909833;-0.500167
2010031622;3;42.540667;9.485167
2010031701;8;44.565667;6.502333
2010031704;4;44.745000;1.396667
2010031707;6;47.150000;-1.608833
2010031710;14;47.444500;0.727333
2010031713;20;49.725167;-1.939833
2010031716;17;47.059167;2.359833
2010031719;15;48.445500;0.110167
2010031722;19;43.188000;0.000000
2010031801;11;42.540667;9.485167
2010031804;14;45.786833;3.149333
2010031807;8;45.726500;5.077833
2010031810;11;43.648833;7.209000
2010031813;21;49.383000;1.181667
2010031816;11;45.726500;5.077833
2010031819;14;48.444167;-4.412000
2010031822;19;14.595333;-60.995667
2010031901;11;48.444167;-4.412000
2010031904;10;47.294333;-3.218333
2010031907;8;47.294333;-3.218333
2010031910;10;48.581000;5.959833
2010031913;20;48.324667;4.020000
2010031916;10;47.150000;-1.608833
2010031919;14;45.786833;3.149333
2010031922;3;44.745000;1.396667
2010032001;6;45.074500;3.764000
2010032004;21;-15.887667;54.520667
2010032007;20;48.716833;2.384333
2010032010;24;49.383000;1.181667
2010032013;17;48.444167;-4.412000
2010032016;23;47.444500;0.727333
2010032019;19;47.444500;0.727333
2010032022;10;44.745000;1.396667
2010032101;13;50.136000;1.834000
2010032104;10;5.485500;-54.031667
2010032107;8;3.890667;-51.804667
2010032110;15;50.136000;1.834000
2010032113;21;45.786833;3.149333
2010032116;22;47.059167;2.359833
2010032119;9;-20.892500;55.528667
2010032122;12;46.046833;-1.411500
2010032201;18;43.079333;5.940833
2010032204;11;45.074500;3.764000
2010032207;12;48.324667;4.020000
2010032210;22;46.593833;0.314333
2010032213;19;47.059167;2.359833
2010032216;15;46.046833;-1.411500
2010032219;14;47.444500;0.727333
2010032222;18;-12.805500;45.282833
2010032301;16;49.180000;-0.456167
2010032304;16;44.745000;1.396667
2010032307;15;46.046833;-1.411500
2010032310;18;48.581000;5.959833
2010032313;19;43.577000;3.963167
2010032316;16;3.640167;-54.028333
2010032319;13;47.444500;0.727333
2010032322;17;43.437667;5.216000
2010032401;10;49.180000;-0.456167
2010032404;8;49.725167;-1.939833
2010032407;18;48.581000;5.959833
2010032410;19;50.136000;1.834000
2010032413;20;48.581000;5.959833
2010032416;26;48.444167;-4.412000
2010032419;10;43.005333;1.106833
2010032422;17;44.581167;4.733000
2010032501;18;46.046833;-1.411500
2010032504;13;45.861167;1.175000
2010032507;11;47.444500;0.727333
2010032510;12;50.136000;1.834000
2010032513;16;44.565667;6.502333
2010032516;10;48.444167;-4.412000
2010032519;12;46.593833;0.314333
2010032522;14;48.445500;0.110167
2010032601;17;44.118500;3.019500
2010032604;9;43.005333;1.106833
2010032607;16;42.737167;2.872833
2010032610;1;48.324667;4.020000
2010032613;19;47.294333;-3.218333
2010032616;27;48.324667;4.020000
2010032619;18;48.445500;0.110167
2010032622;9;48.444167;-4.412000
2010032701;9;47.294333;-3.218333
2010032704;6;43.079333;5.940833
2010032707;16;48.549500;7.640333
2010032710;25;44.581167;4.733000
2010032713;5;44.118500;3.019500
2010032716;19;49.725167;-1.939833
2010032719;11;-11.582667;47.289667
2010032722;9;49.383000;1.181667
2010032801;11;49.725167;-1.939833
2010032805;19;45.074500;3.764000
2010032808;8;48.068833;-1.734000
2010032811;14;49.725167;-1.939833
2010032814;14;-66.663167;140.001000
2010032817;7;47.267833;5.088333
2010032820;13;48.324667;4.020000
2010032823;10;49.725167;-1.939833
2010032902;18;47.267833;5.088333
2010032905;1;3.890667;-51.804667
2010032908;25;43.621000;1.378833
2010032911;11;48.445500;0.110167
2010032914;8;43.621000;1.378833
2010032917;8;-46.432500;51.856667
2010032920;14;47.150000;-1.608833
2010032923;16;49.725167;-1.939833
2010033002;10;46.593833;0.314333
2010033005;19;50.570000;3.097500
2010033008;6;43.621000;1.378833
2010033011;8;48.581000;5.959833
2010033014;11;47.150000;-1.608833
2010033017;13;48.068833;-1.734000
2010033020;8;50.136000;1.834000
2010033023;11;-11.582667;47.289667
2010033102;7;41.918000;8.792667
2010033105;9;48.444167;-4.412000
2010033108;7;-11.582667;47.289667
2010033111;23;50.136000;1.834000
2010033114;9;49.383000;1.181667
2010033117;24;49.180000;-0.456167
2010033120;20;49.383000;1.181667
2010033123;10;47.150000;-1.608833
2010040102;5;48.581000;5.959833
2010040105;15;43.909833;-0.500167
2010040108;19;47.059167;2.359833
2010040111;10;45.786833;3.149333
2010040114;7;47.059167;2.359833
2010040117;13;46.593833;0.314333
2010040120;24;49.383000;1.181667
2010040123;11;44.830667;-0.691333
2010040202;6;47.614333;7.510000
2010040205;7;44.565667;6.502333
2010040208;9;46.593833;0.314333
2010040211;10;48.445500;0.110167
2010040214;9;42.737167;2.872833
2010040217;16;45.726500;5.077833
2010040220;20;48.716833;2.384333
2010040223;-1;44.581167;4.733000
2010040302;11;43.005333;1.106833
2010040305;7;48.444167;-4.412000
2010040308;26;-49.352333;70.243333
2010040311;18;44.565667;6.502333
2010040314;24;47.294333;-3.218333
2010040317;12;50.136000;1.834000
2010040320;15;47.614333;7.510000
2010040323;21;-11.582667;47.289667
2010040402;24;4.822333;-52.365333
2010040405;18;49.383000;1.181667
2010040408;9;43.577000;3.963167
2010040411;11;47.444500;0.727333
2010040414;18;48.549500;7.640333
2010040417;20;-20.892500;55.528667
2010040420;11;50.136000;1.834000
2010040423;9;43.648833;7.209000
2010040502;-0;48.825833;-3.473167
2010040505;9;48.068833;-1.734000
2010040508;19;48.716833;2.384333
2010040511;15;-11.582667;47.289667
2010040514;24;47.614333;7.510000
2010040517;15;14.774500;-60.875333
2010040520;15;14.774500;-60.875333
2010040523;10;48.068833;-1.734000
2010040602;6;44.745000;1.396667
2010040605;17;50.136000;1.834000
2010040608;6;44.830667;-0.691333
2010040611;15;48.324667;4.020000
2010040614;3;46.593833;0.314333
2010040617;16;44.118500;3.019500
2010040620;19;3.640167;-54.028333
2010040623;11;48.581000;5.959833
2010040702;9;50.136000;1.834000
2010040705;6;43.079333;5.940833
2010040708;8;44.745000;1.396667
2010040711;14;44.118500;3.019500
2010040714;15;46.593833;0.314333
2010040717;19;48.068833;-1.734000
2010040720;26;44.565667;6.502333
2010040723;12;44.565667;6.502333
2010040802;15;48.825833;-3.473167
2010040805;25;47.614333;7.510000
2010040808;13;48.324667;4.020000
2010040811;7;46.046833;-1.411500
2010040814;7;-46.432500;51.856667
2010040817;25;-17.054667;42.712000
2010040820;21;42.737167;2.872833
2010040823;3;43.079333;5.940833
2010040902;15;44.745000;1.396667
2010040905;6;44.830667;-0.691333
2010040908;13;42.737167;2.872833
2010040911;16;47.614333;7.510000
2010040914;17;3.640167;-54.028333
2010040917;26;48.549500;7.640333
2010040920;15;5.485500;-54.031667
2010040923;20;48.549500;7.640333
2010041002;17;43.079333;5.940833
2010041005;19;50.136000;1.834000
2010041008;18;43.909833;-0.500167
2010041011;25;49.383000;1.181667
2010041014;16;45.786833;3.149333
2010041017;21;47.150000;-1.608833
2010041020;22;50.136000;1.834000
2010041023;14;46.593833;0.314333
2010041102;1;49.383000;1.181667
2010041105;22;48.581000;5.959833
